#chr	pos	coverage
H1N1_PB1	1853	110
H1N1_PB1	1854	110
H1N1_PB1	1855	110
H1N1_PB1	1856	110
H1N1_PB1	1857	109
H1N1_PB1	1858	109
H1N1_PB1	1859	109
H1N1_PB1	1860	103
H1N1_PB1	1861	97
H1N1_PB1	1862	95
H1N1_PB1	1863	95
H1N1_PB1	1864	95
H1N1_PB1	1865	96
H1N1_PB1	1866	95
H1N1_PB1	1867	92
H1N1_PB1	1868	82
H1N1_PB1	1869	82
H1N1_PB1	1870	83
H1N1_PB1	1871	83
H1N1_PB1	1872	82
H1N1_PB1	1873	78
H1N1_PB1	1874	81
H1N1_PB1	1875	78
H1N1_PB1	1876	77
H1N1_PB1	1877	77
H1N1_PB1	1878	75
H1N1_PB1	1879	73
H1N1_PB1	1880	72
H1N1_PB1	1881	71
H1N1_PB1	1882	69
H1N1_PB1	1883	64
H1N1_PB1	1884	62
H1N1_PB1	1885	62
H1N1_PB1	1886	61
H1N1_PB1	1887	61
H1N1_PB1	1888	62
H1N1_PB1	1889	62
H1N1_PB1	1890	61
H1N1_PB1	1891	60
H1N1_PB1	1892	59
H1N1_PB1	1893	59
H1N1_PB1	1894	57
H1N1_PB1	1895	54
H1N1_PB1	1896	54
H1N1_PB1	1897	53
H1N1_PB1	1898	52
H1N1_PB1	1899	54
H1N1_PB1	1900	55
H1N1_PB1	1901	61
H1N1_PB1	1902	62
H1N1_PB1	1903	60
H1N1_PB1	1904	60
H1N1_PB1	1905	61
H1N1_PB1	1906	61
H1N1_PB1	1907	62
H1N1_PB1	1908	63
H1N1_PB1	1909	63
H1N1_PB1	1910	65
H1N1_PB1	1911	68
H1N1_PB1	1912	69
H1N1_PB1	1913	69
H1N1_PB1	1914	70
H1N1_PB1	1915	69
H1N1_PB1	1916	69
H1N1_PB1	1917	69
H1N1_PB1	1918	70
H1N1_PB1	1919	70
H1N1_PB1	1920	72
H1N1_PB1	1921	70
H1N1_PB1	1922	73
H1N1_PB1	1923	75
H1N1_PB1	1924	76
H1N1_PB1	1925	75
H1N1_PB1	1926	76
H1N1_PB1	1927	75
H1N1_PB1	1928	75
H1N1_PB1	1929	78
H1N1_PB1	1930	77
H1N1_PB1	1931	79
H1N1_PB1	1932	78
H1N1_PB1	1933	76
H1N1_PB1	1934	79
H1N1_PB1	1935	78
H1N1_PB1	1936	78
H1N1_PB1	1937	78
H1N1_PB1	1938	77
H1N1_PB1	1939	77
H1N1_PB1	1940	78
H1N1_PB1	1941	78
H1N1_PB1	1942	78
H1N1_PB1	1943	78
H1N1_PB1	1944	78
H1N1_PB1	1945	78
H1N1_PB1	1946	79
H1N1_PB1	1947	81
H1N1_PB1	1948	83
H1N1_PB1	1949	83
H1N1_PB1	1950	82
H1N1_PB1	1951	82
H1N1_PB1	1952	84
H1N1_PB1	1953	86
H1N1_PB1	1954	89
H1N1_PB1	1955	89
H1N1_PB1	1956	88
H1N1_PB1	1957	89
H1N1_PB1	1958	92
H1N1_PB1	1959	92
H1N1_PB1	1960	93
H1N1_PB1	1961	94
H1N1_PB1	1962	95
H1N1_PB1	1963	94
H1N1_PB1	1964	91
H1N1_PB1	1965	92
H1N1_PB1	1966	92
H1N1_PB1	1967	92
H1N1_PB1	1968	91
H1N1_PB1	1969	91
H1N1_PB1	1970	94
H1N1_PB1	1971	95
H1N1_PB1	1972	96
H1N1_PB1	1973	96
H1N1_PB1	1974	100
H1N1_PB1	1975	100
H1N1_PB1	1976	101
H1N1_PB1	1977	99
H1N1_PB1	1978	100
H1N1_PB1	1979	100
H1N1_PB1	1980	100
H1N1_PB1	1981	101
H1N1_PB1	1982	99
H1N1_PB1	1983	99
H1N1_PB1	1984	98
H1N1_PB1	1985	98
H1N1_PB1	1986	98
H1N1_PB1	1987	99
H1N1_PB1	1988	100
H1N1_PB1	1989	100
H1N1_PB1	1990	100
H1N1_PB1	1991	98
H1N1_PB1	1992	98
H1N1_PB1	1993	97
H1N1_PB1	1994	98
H1N1_PB1	1995	98
H1N1_PB1	1996	98
H1N1_PB1	1997	100
H1N1_PB1	1998	102
H1N1_PB1	1999	102
H1N1_PB1	2000	108
H1N1_PB1	2001	105
H1N1_PB1	2002	102
H1N1_PB1	2003	102
H1N1_PB1	2004	103
H1N1_PB1	2005	104
H1N1_PB1	2006	104
H1N1_PB1	2007	104
H1N1_PB1	2008	103
H1N1_PB1	2009	103
H1N1_PB1	2010	103
H1N1_PB1	2011	103
H1N1_PB1	2012	103
H1N1_PB1	2013	103
H1N1_PB1	2014	102
H1N1_PB1	2015	102
H1N1_PB1	2016	101
H1N1_PB1	2017	101
H1N1_PB1	2018	101
H1N1_PB1	2019	100
H1N1_PB1	2020	103
H1N1_PB1	2021	102
H1N1_PB1	2022	102
H1N1_PB1	2023	103
H1N1_PB1	2024	103
H1N1_PB1	2025	104
H1N1_PB1	2026	103
H1N1_PB1	2027	106
H1N1_PB1	2028	103
H1N1_PB1	2029	104
H1N1_PB1	2030	102
H1N1_PB1	2031	101
H1N1_PB1	2032	101
H1N1_PB1	2033	101
H1N1_PB1	2034	101
H1N1_PB1	2035	101
H1N1_PB1	2036	100
H1N1_PB1	2037	100
H1N1_PB1	2038	101
H1N1_PB1	2039	99
H1N1_PB1	2040	99
H1N1_PB1	2041	99
H1N1_PB1	2042	99
H1N1_PB1	2043	100
H1N1_PB1	2044	100
H1N1_PB1	2045	100
H1N1_PB1	2046	102
H1N1_PB1	2047	100
H1N1_PB1	2048	101
H1N1_PB1	2049	101
H1N1_PB1	2050	102
H1N1_PB1	2051	102
H1N1_PB1	2052	98
H1N1_PB1	2053	97
H1N1_PB1	2054	98
H1N1_PB1	2055	98
H1N1_PB1	2056	100
H1N1_PB1	2057	101
H1N1_PB1	2058	102
H1N1_PB1	2059	109
H1N1_PB1	2060	114
H1N1_PB1	2061	116
H1N1_PB1	2062	118
H1N1_PB1	2063	119
H1N1_PB1	2064	119
H1N1_PB1	2065	118
H1N1_PB1	2066	118
H1N1_PB1	2067	119
H1N1_PB1	2068	120
H1N1_PB1	2069	121
H1N1_PB1	2070	121
H1N1_PB1	2071	120
H1N1_PB1	2072	122
H1N1_PB1	2073	121
H1N1_PB1	2074	119
H1N1_PB1	2075	119
H1N1_PB1	2076	120
H1N1_PB1	2077	119
H1N1_PB1	2078	120
H1N1_PB1	2079	122
H1N1_PB1	2080	114
H1N1_PB1	2081	114
H1N1_PB1	2082	112
H1N1_PB1	2083	112
H1N1_PB1	2084	112
H1N1_PB1	2085	110
H1N1_PB1	2086	116
H1N1_PB1	2087	117
H1N1_PB1	2088	120
H1N1_PB1	2089	118
H1N1_PB1	2090	121
H1N1_PB1	2091	120
H1N1_PB1	2092	121
H1N1_PB1	2093	122
H1N1_PB1	2094	122
H1N1_PB1	2095	122
H1N1_PB1	2096	124
H1N1_PB1	2097	125
H1N1_PB1	2098	128
H1N1_PB1	2099	126
H1N1_PB1	2100	126
H1N1_PB1	2101	128
H1N1_PB1	2102	127
H1N1_PB1	2103	128
H1N1_PB1	2104	126
H1N1_PB1	2105	125
H1N1_PB1	2106	125
H1N1_PB1	2107	126
H1N1_PB1	2108	125
H1N1_PB1	2109	125
H1N1_PB1	2110	128
H1N1_PB1	2111	127
H1N1_PB1	2112	127
H1N1_PB1	2113	126
H1N1_PB1	2114	127
H1N1_PB1	2115	127
H1N1_PB1	2116	126
H1N1_PB1	2117	128
H1N1_PB1	2118	128
H1N1_PB1	2119	129
H1N1_PB1	2120	127
H1N1_PB1	2121	125
H1N1_PB1	2122	124
H1N1_PB1	2123	126
H1N1_PB1	2124	138
H1N1_PB1	2125	139
H1N1_PB1	2126	140
H1N1_PB1	2127	141
H1N1_PB1	2128	144
H1N1_PB1	2129	144
H1N1_PB1	2130	144
H1N1_PB1	2131	144
H1N1_PB1	2132	143
H1N1_PB1	2133	143
H1N1_PB1	2134	145
H1N1_PB1	2135	145
H1N1_PB1	2136	146
H1N1_PB1	2137	147
H1N1_PB1	2138	147
H1N1_PB1	2139	147
H1N1_PB1	2140	149
H1N1_PB1	2141	153
H1N1_PB1	2142	162
H1N1_PB1	2143	163
H1N1_PB1	2144	166
H1N1_PB1	2145	169
H1N1_PB1	2146	169
H1N1_PB1	2147	171
H1N1_PB1	2148	173
H1N1_PB1	2149	172
H1N1_PB1	2150	173
H1N1_PB1	2151	169
H1N1_PB1	2152	171
H1N1_PB1	2153	171
H1N1_PB1	2154	178
H1N1_PB1	2155	177
H1N1_PB1	2156	176
H1N1_PB1	2157	177
H1N1_PB1	2158	179
H1N1_PB1	2159	180
H1N1_PB1	2160	187
H1N1_PB1	2161	187
H1N1_PB1	2162	187
H1N1_PB1	2163	187
H1N1_PB1	2164	188
H1N1_PB1	2165	191
H1N1_PB1	2166	192
H1N1_PB1	2167	194
H1N1_PB1	2168	194
H1N1_PB1	2169	197
H1N1_PB1	2170	197
H1N1_PB1	2171	196
H1N1_PB1	2172	197
H1N1_PB1	2173	198
H1N1_PB1	2174	198
H1N1_PB1	2175	198
H1N1_PB1	2176	194
H1N1_PB1	2177	193
H1N1_PB1	2178	194
H1N1_PB1	2179	198
H1N1_PB1	2180	197
H1N1_PB1	2181	197
H1N1_PB1	2182	197
H1N1_PB1	2183	193
H1N1_PB1	2184	193
H1N1_PB1	2185	199
H1N1_PB1	2186	201
H1N1_PB1	2187	201
H1N1_PB1	2188	201
H1N1_PB1	2189	198
H1N1_PB1	2190	198
H1N1_PB1	2191	198
H1N1_PB1	2192	198
H1N1_PB1	2193	198
H1N1_PB1	2194	197
H1N1_PB1	2195	197
H1N1_PB1	2196	197
H1N1_PB1	2197	197
H1N1_PB1	2198	197
H1N1_PB1	2199	196
H1N1_PB1	2200	196
H1N1_PB1	2201	193
H1N1_PB1	2202	192
H1N1_PB1	2203	192
H1N1_PB1	2204	192
H1N1_PB1	2205	192
H1N1_PB1	2206	192
H1N1_PB1	2207	191
H1N1_PB1	2208	188
H1N1_PB1	2209	187
H1N1_PB1	2210	179
H1N1_PB1	2211	176
H1N1_PB1	2212	174
H1N1_PB1	2213	170
H1N1_PB1	2214	166
H1N1_PB1	2215	166
H1N1_PB1	2216	166
H1N1_PB1	2217	166
H1N1_PB1	2218	161
H1N1_PB1	2219	160
H1N1_PB1	2220	160
H1N1_PB1	2221	160
H1N1_PB1	2222	159
H1N1_PB1	2223	157
H1N1_PB1	2224	157
H1N1_PB1	2225	157
H1N1_PB1	2226	156
H1N1_PB1	2227	155
H1N1_PB1	2228	155
H1N1_PB1	2229	154
H1N1_PB1	2230	152
H1N1_PB1	2231	151
H1N1_PB1	2232	151
H1N1_PB1	2233	151
H1N1_PB1	2234	151
H1N1_PB1	2235	151
H1N1_PB1	2236	150
H1N1_PB1	2237	148
H1N1_PB1	2238	146
H1N1_PB1	2239	145
H1N1_PB1	2240	145
H1N1_PB1	2241	142
H1N1_PB1	2242	144
H1N1_PB1	2243	143
H1N1_PB1	2244	142
H1N1_PB1	2245	139
H1N1_PB1	2246	139
H1N1_PB1	2247	137
H1N1_PB1	2248	135
H1N1_PB1	2249	132
H1N1_PB1	2250	132
H1N1_PB1	2251	131
H1N1_PB1	2252	128
H1N1_PB1	2253	128
H1N1_PB1	2254	126
H1N1_PB1	2255	126
H1N1_PB1	2256	126
H1N1_PB1	2257	124
H1N1_PB1	2258	123
H1N1_PB1	2259	123
H1N1_PB1	2260	122
H1N1_PB1	2261	118
H1N1_PB1	2262	118
H1N1_PB1	2263	115
H1N1_PB1	2264	115
H1N1_PB1	2265	114
H1N1_PB1	2266	114
H1N1_PB1	2267	113
H1N1_PB1	2268	111
H1N1_PB1	2269	111
H1N1_PB1	2270	110
H1N1_PB1	2271	110
H1N1_PB1	2272	109
H1N1_PB1	2273	109
H1N1_PB1	2274	106
H1N1_PB1	2275	87
H1N1_PB1	2276	86
H1N1_PB1	2277	85
H1N1_PB1	2278	83
H1N1_PB1	2279	80
H1N1_PB1	2280	79
H1N1_PB1	2281	79
H1N1_PB1	2282	79
H1N1_PB1	2283	79
H1N1_PB1	2284	79
H1N1_PB1	2285	79
H1N1_PB1	2286	79
H1N1_PB1	2287	77
H1N1_PB1	2288	77
H1N1_PB1	2289	76
H1N1_PB1	2290	73
H1N1_PB1	2291	71
H1N1_PB1	2292	71
H1N1_PB1	2293	62
H1N1_PB1	2294	61
H1N1_PB1	2295	60
H1N1_PB1	2296	54
H1N1_PB1	2297	53
H1N1_PB1	2298	49
H1N1_PB1	2299	49
H1N1_PB1	2300	48
H1N1_PB1	2301	47
H1N1_PB1	2302	47
H1N1_PB1	2303	43
H1N1_PB1	2304	43
H1N1_PB1	2305	32
H1N1_PB1	2306	32
H1N1_PB1	2307	32
H1N1_PB1	2308	31
H1N1_PB1	2309	31
H1N1_PB1	2310	30
H1N1_PB1	2311	21
H1N1_PB1	2312	21
H1N1_PB1	2313	21
H1N1_PB1	2314	21
H1N1_PB1	2315	18
H1N1_PB1	2316	17
H1N1_PB1	2317	16
H1N1_PB1	2318	16
H1N1_PB1	2319	16
H1N1_PB1	2320	15
H1N1_PB1	2321	13
H1N1_PB2	3	2
H1N1_PB2	4	8
H1N1_PB2	5	8
H1N1_PB2	6	8
H1N1_PB2	7	8
H1N1_PB2	8	13
H1N1_PB2	9	13
H1N1_PB2	10	23
H1N1_PB2	11	25
H1N1_PB2	12	29
H1N1_PB2	13	29
H1N1_PB2	14	29
H1N1_PB2	15	31
H1N1_PB2	16	31
H1N1_PB2	17	34
H1N1_PB2	18	34
H1N1_PB2	19	34
H1N1_PB2	20	36
H1N1_PB2	21	36
H1N1_PB2	22	36
H1N1_PB2	23	36
H1N1_PB2	24	37
H1N1_PB2	25	38
H1N1_PB2	26	39
H1N1_PB2	27	39
H1N1_PB2	28	42
H1N1_PB2	29	42
H1N1_PB2	30	43
H1N1_PB2	31	44
H1N1_PB2	32	45
H1N1_PB2	33	45
H1N1_PB2	34	45
H1N1_PB2	35	46
H1N1_PB2	36	47
H1N1_PB2	37	47
H1N1_PB2	38	47
H1N1_PB2	39	47
H1N1_PB2	40	47
H1N1_PB2	41	47
H1N1_PB2	42	47
H1N1_PB2	43	47
H1N1_PB2	44	53
H1N1_PB2	45	53
H1N1_PB2	46	54
H1N1_PB2	47	54
H1N1_PB2	48	55
H1N1_PB2	49	58
H1N1_PB2	50	58
H1N1_PB2	51	60
H1N1_PB2	52	61
H1N1_PB2	53	61
H1N1_PB2	54	61
H1N1_PB2	55	61
H1N1_PB2	56	61
H1N1_PB2	57	63
H1N1_PB2	58	63
H1N1_PB2	59	63
H1N1_PB2	60	63
H1N1_PB2	61	63
H1N1_PB2	62	63
H1N1_PB2	63	63
H1N1_PB2	64	64
H1N1_PB2	65	66
H1N1_PB2	66	66
H1N1_PB2	67	66
H1N1_PB2	68	66
H1N1_PB2	69	66
H1N1_PB2	70	66
H1N1_PB2	71	66
H1N1_PB2	72	66
H1N1_PB2	73	70
H1N1_PB2	74	70
H1N1_PB2	75	70
H1N1_PB2	76	70
H1N1_PB2	77	70
H1N1_PB2	78	72
H1N1_PB2	79	72
H1N1_PB2	80	72
H1N1_PB2	81	72
H1N1_PB2	82	72
H1N1_PB2	83	72
H1N1_PB2	84	72
H1N1_PB2	85	70
H1N1_PB2	86	70
H1N1_PB2	87	70
H1N1_PB2	88	73
H1N1_PB2	89	73
H1N1_PB2	90	74
H1N1_PB2	91	77
H1N1_PB2	92	77
H1N1_PB2	93	77
H1N1_PB2	94	81
H1N1_PB2	95	83
H1N1_PB2	96	83
H1N1_PB2	97	85
H1N1_PB2	98	95
H1N1_PB2	99	97
H1N1_PB2	100	98
H1N1_PB2	101	98
H1N1_PB2	102	99
H1N1_PB2	103	99
H1N1_PB2	104	99
H1N1_PB2	105	103
H1N1_PB2	106	104
H1N1_PB2	107	104
H1N1_PB2	108	104
H1N1_PB2	109	106
H1N1_PB2	110	108
H1N1_PB2	111	109
H1N1_PB2	112	109
H1N1_PB2	113	109
H1N1_PB2	114	108
H1N1_PB2	115	109
H1N1_PB2	116	109
H1N1_PB2	117	109
H1N1_PB2	118	109
H1N1_PB2	119	110
H1N1_PB2	120	110
H1N1_PB2	121	108
H1N1_PB2	122	108
H1N1_PB2	123	108
H1N1_PB2	124	108
H1N1_PB2	125	108
H1N1_PB2	126	108
H1N1_PB2	127	109
H1N1_PB2	128	109
H1N1_PB2	129	109
H1N1_PB2	130	114
H1N1_PB2	131	118
H1N1_PB2	132	121
H1N1_PB2	133	119
H1N1_PB2	134	119
H1N1_PB2	135	119
H1N1_PB2	136	119
H1N1_PB2	137	119
H1N1_PB2	138	121
H1N1_PB2	139	121
H1N1_PB2	140	121
H1N1_PB2	141	122
H1N1_PB2	142	122
H1N1_PB2	143	124
H1N1_PB2	144	122
H1N1_PB2	145	124
H1N1_PB2	146	124
H1N1_PB2	147	123
H1N1_PB2	148	123
H1N1_PB2	149	123
H1N1_PB2	150	121
H1N1_PB2	151	121
H1N1_PB2	152	121
H1N1_PB2	153	121
H1N1_PB2	154	119
H1N1_PB2	155	117
H1N1_PB2	156	117
H1N1_PB2	157	119
H1N1_PB2	158	119
H1N1_PB2	159	116
H1N1_PB2	160	118
H1N1_PB2	161	107
H1N1_PB2	162	107
H1N1_PB2	163	107
H1N1_PB2	164	106
H1N1_PB2	165	106
H1N1_PB2	166	104
H1N1_PB2	167	104
H1N1_PB2	168	101
H1N1_PB2	169	103
H1N1_PB2	170	103
H1N1_PB2	171	101
H1N1_PB2	172	101
H1N1_PB2	173	101
H1N1_PB2	174	102
H1N1_PB2	175	102
H1N1_PB2	176	101
H1N1_PB2	177	102
H1N1_PB2	178	102
H1N1_PB2	179	102
H1N1_PB2	180	104
H1N1_PB2	181	104
H1N1_PB2	182	102
H1N1_PB2	183	101
H1N1_PB2	184	101
H1N1_PB2	185	101
H1N1_PB2	186	101
H1N1_PB2	187	98
H1N1_PB2	188	99
H1N1_PB2	189	99
H1N1_PB2	190	100
H1N1_PB2	191	102
H1N1_PB2	192	102
H1N1_PB2	193	105
H1N1_PB2	194	107
H1N1_PB2	195	106
H1N1_PB2	196	108
H1N1_PB2	197	110
H1N1_PB2	198	111
H1N1_PB2	199	110
H1N1_PB2	200	110
H1N1_PB2	201	110
H1N1_PB2	202	108
H1N1_PB2	203	108
H1N1_PB2	204	109
H1N1_PB2	205	109
H1N1_PB2	206	109
H1N1_PB2	207	107
H1N1_PB2	208	106
H1N1_PB2	209	102
H1N1_PB2	210	102
H1N1_PB2	211	102
H1N1_PB2	212	100
H1N1_PB2	213	100
H1N1_PB2	214	101
H1N1_PB2	215	102
H1N1_PB2	216	98
H1N1_PB2	217	98
H1N1_PB2	218	99
H1N1_PB2	219	97
H1N1_PB2	220	97
H1N1_PB2	221	97
H1N1_PB2	222	97
H1N1_PB2	223	98
H1N1_PB2	224	94
H1N1_PB2	225	94
H1N1_PB2	226	94
H1N1_PB2	227	94
H1N1_PB2	228	94
H1N1_PB2	229	96
H1N1_PB2	230	96
H1N1_PB2	231	94
H1N1_PB2	232	94
H1N1_PB2	233	95
H1N1_PB2	234	98
H1N1_PB2	235	98
H1N1_PB2	236	98
H1N1_PB2	237	98
H1N1_PB2	238	98
H1N1_PB2	239	97
H1N1_PB2	240	95
H1N1_PB2	241	92
H1N1_PB2	242	91
H1N1_PB2	243	93
H1N1_PB2	244	93
H1N1_PB2	245	89
H1N1_PB2	246	89
H1N1_PB2	247	89
H1N1_PB2	248	88
H1N1_PB2	249	86
H1N1_PB2	250	86
H1N1_PB2	251	85
H1N1_PB2	252	86
H1N1_PB2	253	85
H1N1_PB2	254	85
H1N1_PB2	255	85
H1N1_PB2	256	81
H1N1_PB2	257	80
H1N1_PB2	258	82
H1N1_PB2	259	83
H1N1_PB2	260	81
H1N1_PB2	261	79
H1N1_PB2	262	79
H1N1_PB2	263	79
H1N1_PB2	264	78
H1N1_PB2	265	78
H1N1_PB2	266	79
H1N1_PB2	267	79
H1N1_PB2	268	79
H1N1_PB2	269	79
H1N1_PB2	270	78
H1N1_PB2	271	78
H1N1_PB2	272	78
H1N1_PB2	273	79
H1N1_PB2	274	80
H1N1_PB2	275	80
H1N1_PB2	276	77
H1N1_PB2	277	77
H1N1_PB2	278	74
H1N1_PB2	279	74
H1N1_PB2	280	74
H1N1_PB2	281	73
H1N1_PB2	282	71
H1N1_PB2	283	70
H1N1_PB2	284	70
H1N1_PB2	285	70
H1N1_PB2	286	70
H1N1_PB2	287	70
H1N1_PB2	288	70
H1N1_PB2	289	68
H1N1_PB2	290	72
H1N1_PB2	291	72
H1N1_PB2	292	71
H1N1_PB2	293	73
H1N1_PB2	294	71
H1N1_PB2	295	72
H1N1_PB2	296	70
H1N1_PB2	297	70
H1N1_PB2	298	72
H1N1_PB2	299	72
H1N1_PB2	300	72
H1N1_PB2	301	72
H1N1_PB2	302	72
H1N1_PB2	303	72
H1N1_PB2	304	72
H1N1_PB2	305	72
H1N1_PB2	306	71
H1N1_PB2	307	72
H1N1_PB2	308	72
H1N1_PB2	309	75
H1N1_PB2	310	74
H1N1_PB2	311	74
H1N1_PB2	312	74
H1N1_PB2	313	74
H1N1_PB2	314	74
H1N1_PB2	315	74
H1N1_PB2	316	74
H1N1_PB2	317	74
H1N1_PB2	318	74
H1N1_PB2	319	74
H1N1_PB2	320	72
H1N1_PB2	321	72
H1N1_PB2	322	75
H1N1_PB2	323	75
H1N1_PB2	324	73
H1N1_PB2	325	74
H1N1_PB2	326	74
H1N1_PB2	327	72
H1N1_PB2	328	70
H1N1_PB2	329	69
H1N1_PB2	330	68
H1N1_PB2	331	68
H1N1_PB2	332	67
H1N1_PB2	333	72
H1N1_PB2	334	74
H1N1_PB2	335	75
H1N1_PB2	336	73
H1N1_PB2	337	74
H1N1_PB2	338	74
H1N1_PB2	339	71
H1N1_PB2	340	72
H1N1_PB2	341	71
H1N1_PB2	342	69
H1N1_PB2	343	71
H1N1_PB2	344	72
H1N1_PB2	345	73
H1N1_PB2	346	73
H1N1_PB2	347	71
H1N1_PB2	348	69
H1N1_PB2	349	68
H1N1_PB2	350	68
H1N1_PB2	351	67
H1N1_PB2	352	69
H1N1_PB2	353	70
H1N1_PB2	354	70
H1N1_PB2	355	69
H1N1_PB2	356	69
H1N1_PB2	357	69
H1N1_PB2	358	69
H1N1_PB2	359	69
H1N1_PB2	360	69
H1N1_PB2	361	70
H1N1_PB2	362	70
H1N1_PB2	363	69
H1N1_PB2	364	69
H1N1_PB2	365	68
H1N1_PB2	366	68
H1N1_PB2	367	68
H1N1_PB2	368	68
H1N1_PB2	369	67
H1N1_PB2	370	67
H1N1_PB2	371	68
H1N1_PB2	372	68
H1N1_PB2	373	68
H1N1_PB2	374	67
H1N1_PB2	375	67
H1N1_PB2	376	67
H1N1_PB2	377	67
H1N1_PB2	378	67
H1N1_PB2	379	68
H1N1_PB2	380	67
H1N1_PB2	381	67
H1N1_PB2	382	67
H1N1_PB2	383	67
H1N1_PB2	384	66
H1N1_PB2	385	61
H1N1_PB2	386	61
H1N1_PB2	387	61
H1N1_PB2	388	61
H1N1_PB2	389	63
H1N1_PB2	390	64
H1N1_PB2	391	64
H1N1_PB2	392	64
H1N1_PB2	393	64
H1N1_PB2	394	62
H1N1_PB2	395	62
H1N1_PB2	396	63
H1N1_PB2	397	63
H1N1_PB2	398	65
H1N1_PB2	399	65
H1N1_PB2	400	65
H1N1_PB2	401	65
H1N1_PB2	402	65
H1N1_PB2	403	64
H1N1_PB2	404	64
H1N1_PB2	405	64
H1N1_PB2	406	64
H1N1_PB2	407	64
H1N1_PB2	408	64
H1N1_PB2	409	64
H1N1_PB2	410	63
H1N1_PB2	411	64
H1N1_PB2	412	65
H1N1_PB2	413	66
H1N1_PB2	414	66
H1N1_PB2	415	69
H1N1_PB2	416	66
H1N1_PB2	417	64
H1N1_PB2	418	67
H1N1_PB2	419	69
H1N1_PB2	420	75
H1N1_PB2	421	71
H1N1_PB2	422	73
H1N1_PB2	423	73
H1N1_PB2	424	72
H1N1_PB2	425	75
H1N1_PB2	426	75
H1N1_PB2	427	75
H1N1_PB2	428	81
H1N1_PB2	429	81
H1N1_PB2	430	81
H1N1_PB2	431	81
H1N1_PB2	432	81
H1N1_PB2	433	82
H1N1_PB2	434	82
H1N1_PB2	435	82
H1N1_PB2	436	82
H1N1_PB2	437	84
H1N1_PB2	438	82
H1N1_PB2	439	80
H1N1_PB2	440	81
H1N1_PB2	441	81
H1N1_PB2	442	81
H1N1_PB2	443	81
H1N1_PB2	444	82
H1N1_PB2	445	82
H1N1_PB2	446	81
H1N1_PB2	447	82
H1N1_PB2	448	82
H1N1_PB2	449	80
H1N1_PB2	450	80
H1N1_PB2	451	85
H1N1_PB2	452	87
H1N1_PB2	453	87
H1N1_PB2	454	87
H1N1_PB2	455	90
H1N1_PB2	456	102
H1N1_PB2	457	105
H1N1_PB2	458	104
H1N1_PB2	459	102
H1N1_PB2	460	96
H1N1_PB2	461	98
H1N1_PB2	462	99
H1N1_PB2	463	101
H1N1_PB2	464	101
H1N1_PB2	465	101
H1N1_PB2	466	101
H1N1_PB2	467	103
H1N1_PB2	468	104
H1N1_PB2	469	105
H1N1_PB2	470	105
H1N1_PB2	471	105
H1N1_PB2	472	105
H1N1_PB2	473	104
H1N1_PB2	474	104
H1N1_PB2	475	104
H1N1_PB2	476	105
H1N1_PB2	477	108
H1N1_PB2	478	108
H1N1_PB2	479	102
H1N1_PB2	480	101
H1N1_PB2	481	102
H1N1_PB2	482	102
H1N1_PB2	483	102
H1N1_PB2	484	103
H1N1_PB2	485	104
H1N1_PB2	486	103
H1N1_PB2	487	103
H1N1_PB2	488	102
H1N1_PB2	489	102
H1N1_PB2	490	100
H1N1_PB2	491	99
H1N1_PB2	492	99
H1N1_PB2	493	99
H1N1_PB2	494	97
H1N1_PB2	495	97
H1N1_PB2	496	96
H1N1_PB2	497	96
H1N1_PB2	498	96
H1N1_PB2	499	96
H1N1_PB2	500	97
H1N1_PB2	501	99
H1N1_PB2	502	101
H1N1_PB2	503	100
H1N1_PB2	504	99
H1N1_PB2	505	98
H1N1_PB2	506	98
H1N1_PB2	507	98
H1N1_PB2	508	98
H1N1_PB2	509	100
H1N1_PB2	510	100
H1N1_PB2	511	102
H1N1_PB2	512	103
H1N1_PB2	513	103
H1N1_PB2	514	105
H1N1_PB2	515	108
H1N1_PB2	516	108
H1N1_PB2	517	109
H1N1_PB2	518	109
H1N1_PB2	519	110
H1N1_PB2	520	112
H1N1_PB2	521	114
H1N1_PB2	522	114
H1N1_PB2	523	114
H1N1_PB2	524	114
H1N1_PB2	525	115
H1N1_PB2	526	116
H1N1_PB2	527	120
H1N1_PB2	528	122
H1N1_PB2	529	122
H1N1_PB2	530	119
H1N1_PB2	531	120
H1N1_PB2	532	120
H1N1_PB2	533	120
H1N1_PB2	534	120
H1N1_PB2	535	121
H1N1_PB2	536	121
H1N1_PB2	537	123
H1N1_PB2	538	122
H1N1_PB2	539	122
H1N1_PB2	540	121
H1N1_PB2	541	120
H1N1_PB2	542	122
H1N1_PB2	543	122
H1N1_PB2	544	125
H1N1_PB2	545	128
H1N1_PB2	546	128
H1N1_PB2	547	127
H1N1_PB2	548	123
H1N1_PB2	549	123
H1N1_PB2	550	123
H1N1_PB2	551	124
H1N1_PB2	552	124
H1N1_PB2	553	126
H1N1_PB2	554	126
H1N1_PB2	555	122
H1N1_PB2	556	122
H1N1_PB2	557	123
H1N1_PB2	558	123
H1N1_PB2	559	123
H1N1_PB2	560	123
H1N1_PB2	561	123
H1N1_PB2	562	123
H1N1_PB2	563	122
H1N1_PB2	564	117
H1N1_PB2	565	117
H1N1_PB2	566	116
H1N1_PB2	567	116
H1N1_PB2	568	115
H1N1_PB2	569	113
H1N1_PB2	570	115
H1N1_PB2	571	115
H1N1_PB2	572	119
H1N1_PB2	573	119
